,Date,County,Event,Location,Lat,Long,Deaths,Injured,Missing,Houses.Destroyed,Evacuated,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Losses..Local,Education.centers,Damages.in.crops.Ha.,Lost.Cattle,Lost.Goats,Lost.Livestock,source,Comments
877,11/17/2015,Kisumu,Flood,Kisumu,-0.0917016,34.7679568,0,0,0,0,200,0,,200,,,0,0,0,0,0,Desinventar,200 Families Were Affected And Evacuated.school Were Closed And 300 Acres Of Rice Grazing Land Submerged.
878,11/26/2015,Homa Bay,Flood,Agolo Muok,-0.7838325,34.1157884,5,30,0,0,0,0,,0,,800000,0,0,0,0,0,Desinventar,Minibus Swept Away By Flash Floods. 7 Bodies Missing Subjected To Confirmation.
879,11/26/2015,Kisumu,Flood,Kayoo,-0.0917016,34.7679568,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Was Reported Dead.
880,11-10-15,Kirinyaga,Flood,Kirinyaga,-0.6590565,37.3827234,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Rain Caused Landslides Rendering Many People Homeless
881,11-12-15,Meru,Flood,Meru,0.0514721,37.6456042,0,0,0,0,0,0,,28,,,0,0,0,0,0,Desinventar,Roads Were Destroyed And 28 People Were Displaced.
882,11-12-15,Kisumu,Flood,Kisumu,-0.0917016,34.7679568,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,The River Flooded And Busted Its Banks.
883,11-12-15,Kiambu,Flood,Kikuyu,-1.2471951,36.6790986,0,0,0,0,2,0,,0,,,0,0,0,0,0,Desinventar,A Minor Landslide Occurred And Two Families Displaced.
884,11-12-15,Homa Bay,Flood,Rachuonyo West,-0.5058527,34.7335929,2,0,0,46,0,0,,0,,,0,0,5,0,0,Desinventar,46 Houses Were Destroyed And 5 Livestock Lost.
885,11/14/2015,Nairobi,Flood,Nairobi,-1.2920659,36.8219462,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,1 Person Reported Dead Due To Drowning.
886,11-12-15,Kilifi,Flood,Kilifi,-3.5106508,39.9093269,0,0,0,12,0,0,,0,,,0,0,0,0,0,Desinventar,"Bridges,Schools And Houses Were Cut Off And Road Was Not Passable."
887,11-12-15,Nandi,Flood,Nandi,0.1835867,35.1268781,0,0,0,3,0,0,,0,,,0,0,0,0,0,Desinventar,Roads Were Impassible And Three Houses Destroyed.
888,11-12-15,Kirinyaga,Flood,Kirinyaga,-0.6590565,37.3827234,0,0,0,35,0,0,,0,,,0,0,0,0,0,Desinventar,270 Acres Of Rices Was Affected And 35 Households.
889,11/17/2015,Meru,Flood,Meru,0.0514721,37.6456042,0,0,0,2,0,0,,0,,,0,0,53,0,0,Desinventar,2 Houses Destroyed And Mpindi Bridge Swept Away And 53 Livestock Swept Away
890,11/18/2015,Nandi,Flood,Nandi,0.1835867,35.1268781,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,3 Latrines Collapsed In Kaptildil Primary School Snd Kabaa/Kombe Overflew Hence Impassable.
891,11/18/2015,Narok,Flood,Narok,-1.0875428,35.8770642,0,0,0,0,0,0,,0,,,0,0,40,0,0,Desinventar,40 Cows Were Swept By Water.
892,11/18/2015,Taita-Taveta,Flood,Taita - Taveta,-3.3160687,38.4849923,1,0,0,0,0,0,,32,,,0,0,0,0,0,Desinventar,32 People Were Displaced.
893,11/18/2015,Kilifi,Flood,Kilif,-3.5106508,39.9093269,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Roads Welled Up Such That Water Levels Reached The Windscreen Level.
894,11/18/2015,Mombasa,Flood,Turdo Muoroto,-4.034048,39.6647178,1,2,0,1,0,0,,0,,,0,0,0,0,0,Desinventar,A Mud House Collapsed Due To Heavy Rains. One Person Was Died And Two Injured.
895,11/15/2015,Keiyo-Marakwet,Flood,Keiyo Marakwet,1.0498237,35.4781926,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Kamoso Dam Destroyed In Marakwet.
896,11/19/2015,Homa Bay,Flood,Homabay,-0.5350427,34.4530968,8,6,0,0,0,0,,0,,,0,0,37,0,0,Desinventar,"Eight People Reported Dead,Six Injured And A Total Of Thirty Seven Cattle Dead."
897,11/19/2015,Kakamega,Flood,Kakamega,0.2827307,34.7518631,1,0,0,1,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Was Reported Dead.
898,11/19/2015,Narok,Flood,Lesuswa,-1.1761411,36.3488674,1,2,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Was Reported Dead And Two Injured.
899,11/20/2015,Laikipia,Flood,Loisukut,0.3606063,36.7819505,2,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,2 People Were Reported Dead.
900,11/15/2015,Kiambu,Flood,Mwiki And Kiuu,-1.2268966,36.9252782,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,More Than 100 Families Have Been Displaced
901,11/15/2015,West Pokot,Flood,West Pokot,1.6210076,35.3905046,0,0,0,0,0,0,,200,,,0,0,0,0,0,Desinventar,Over 200 Families Have Been Displaced.
902,11/20/2015,Makueni,Flood,Mukaa,-1.8346636,37.3272814,0,0,0,2,0,0,,0,,,0,0,0,0,0,Desinventar,The Flash Floods Destroyed A Bridge And A Two Roomed House.
903,11/21/2015,Kitui,Flood,Manoni,-1.3750813,37.9952144,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Reported Dead And Body Not Yet Traced
904,5/23/2014,Nakuru,Flood,Mbaruti,-0.3030988,36.080026,2,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Two Men Drowned
905,4/20/2014,Machakos,Flood,Iviane River Dam,-1.5176837,37.2634146,2,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Second Person Drowned While Trying To Save A Child
906,11/23/2015,Narok,Flood,Kapure,-1.0875428,35.8770642,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Dead
907,11/24/2015,Makueni,Flood,Mbooni,-1.6876685,37.4467952,1,0,0,0,0,2,,0,,,0,0,0,0,0,Desinventar,Two Houses Swept Away In Matithini Village. One Mentally Challenged Man Drowned In A Sand Dan In Muisho River
908,11/15/2015,Baringo,Flood,Maregut Sublocation,0.8655696,35.6958461,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Drowned By River Kisokop When Trying To Cross.
909,04-11-15,Trans-Nzoia,Flood,Kaptrit,1.0566667,34.9506625,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Two Acres Of Land With Beans Plantation Were Affected.
910,11-07-15,Garissa,Flood,River Tana,-0.4638895,39.6364582,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,302 People Were Displaced
911,11-05-15,Turkana,Flood,Kerio Valley,2.7746184,36.2319977,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,The Houses Were Marooned By Floods.
912,11-05-15,Mombasa,Flood,Kisauni,-4.0242557,39.6877925,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Several Houses Were Marooned And Roads Flooded Causing A Lot Of Traffic.
913,11-03-15,Muranga,Flood,Ngaira,-1.2921707,36.8233347,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,School Roof And 200 Corrugated Sheets Were Blown Off.
914,3/17/2016,Keiyo-Marakwet,Flood,Kapsowar Anin And Aror,27.6439309,68.9368207,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"Road Blocked, School Blocked With Mud , 6 Houses Destroyed."
915,11/15/2015,Narok,Flood,Talek,-1.4390786,35.2120993,3,0,0,0,0,0,,0,,,0,0,316,0,0,Desinventar,Over 300 Sheep And 16 Cattle Were Swept Away While Roofs Of 10 Houses Were Ripped Off.
916,11/15/2015,Marsabit,Flood,Maikona In North Horr,3.3206461,37.0695478,0,0,0,0,0,0,,0,,,0,0,400,0,0,Desinventar,Over 400 Hundred Goats And Sheep Drowned In The Floods.
917,10/15/2015,Baringo,Flood,Mogotio,-0.0207658,35.9560546,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"14 Families Affected,1 Church And Several Houses Roof Blown Off."
918,10/30/2015,Kilifi,Flood,Ngomeni,-3.026229,40.195506,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Wall Constructed Along The Shores Collapsed Under Powerful Waves. 18 Families Have Been Rendered Homeless.
919,10/15/2015,Migori,Flood,Nyatike,-0.9708135,34.1976882,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"Over 300 People Displaced, 6 Schools Destroyed."
920,10/15/2015,Nairobi,Flood,Industrial,-1.2993183,36.8405147,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Over 1500 Students Sent Home.
921,04-07-13,Narok,Flood,Mulot,-1.09111,35.8707449,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,The Victim Was Trying To Cross When He Was Swept By Floods.
922,04-02-13,Narok,Flood,Doroboni,-1.0875428,35.8770642,4,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Six People Were Swept Away By Flash Floods And Two Were Rescued.
923,04-04-13,Narok,Flood,Masurura,-1.0875428,35.8770642,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,The Two Was Swept Away By Floods And One Person Was Rescued.
924,4/13/2013,Narok,Flood,Naikara,-1.6,35.7,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Two Pupils Were Swept Away.
925,4/13/2013,Narok,Flood,Ololunga,-1.003036,35.6640447,10,0,2,0,0,0,,0,,,0,0,0,0,0,Desinventar,Need For An Equipped Search And Rescue
926,04-01-13,Kajiado,Flood,Ole Polos River,-1.4955571,36.6249125,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Was Swept Away By Floods About 500 Meters Away.
927,3/13/2013,Kajiado,Flood,Ngong,-1.3562118,36.6687545,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Drowned Due To Heavy Downpour.
928,3/13/2013,Nairobi,Flood,Nairobi Cbd,-1.2920659,36.8219462,0,2,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
929,3/13/2013,Nairobi,Flood,Ngoro,-3.2261675,35.4466595,4,0,1,0,0,0,,0,,,0,0,0,0,0,Desinventar,Four People Were Swept Away By Floods.
930,3/13/2013,Nairobi,Flood,Kawangware,-1.2822722,36.7523652,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,The Deceased Swept Away Down Nairobi River. Body Was Retrieved And Taken To Chiromo Mortuary.
931,3/24/2015,Nairobi,Flood,Kibera Laini Saba,-1.312912,36.789312,0,0,0,200,0,0,,0,,,0,0,0,0,0,Desinventar,200 Iron Houses Were Destroyed
932,3/20/2011,Nakuru,Flood,Kiambogo Trading Centre,-0.596845,36.1382456,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
933,3/26/2011,Busia,Flood,Ekisumu Primary School,0.4609756,34.1054195,2,6,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
934,11/15/2011,Kirinyaga,Flood,Riagicheru Sub,-0.6590565,37.3827234,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
935,2/24/2011,Turkana,Flood,"Lodwar, Kanamkemer Trading Center",3.1011275,35.601344,0,1,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
936,2/21/2011,Kakamega,Flood,Shilamura,0.2827307,34.7518631,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
937,2/19/2011,Trans-Nzoia,Flood,Nzoia,1.0566667,34.9506625,0,0,0,0,0,0,,0,,2500000,0,0,0,0,0,Desinventar,
938,2/18/2011,Mombasa,Flood,Makupa,-4.0375984,39.6556872,1,4,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
939,2/17/2011,Nakuru,Flood,Free,-0.2926208,36.1195294,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,
940,4/15/2013,Uasin-Gishu,Flood,Timboroa,0.0854953,35.5302127,0,0,0,0,0,0,,36,,,0,0,0,0,0,Desinventar,Windy Rain Blows Away Roof Houses Were Destroyed.
941,4/14/2013,Muranga,Flood,Kairo,-0.7839281,37.0400339,0,0,0,0,0,0,,5,,,0,0,0,0,0,Desinventar,Heavy Downpour Causing Flash Floods That Swept Away Houses.
942,4/14/2013,Machakos,Flood,Mavoloni,-1.0833333,37.4333333,3,0,0,0,0,0,,8,,,0,0,0,0,0,Desinventar,Heavy Rainfall Causing Destruction Of Houses
943,4/13/2013,Vihiga,Flood,Mulundu,0.0809437,34.7488798,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Drowned In River Mugogo.
944,04-11-13,Makueni,Flood,Sultan Hamud,-2.0168394,37.3693679,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Woman Swept Away By River Muooni And Body Retrieved In Masimba 35km Away.
945,4/13/2013,Machakos,Flood,Wamuyu,-1.5176837,37.2634146,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Boy Sunk In The Toilet.
946,04-11-13,Machakos,Flood,Muthetheni,-1.5015071,37.5188067,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Was Swept Away By While Crossing The River.
947,4/13/2013,Machakos,Flood,Kiukoni,-1.5176837,37.2634146,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Drowned In The Dam
948,4/13/2018,Mandera,Flood,Dandu And Eldanabas,3.9356389,41.8551162,0,0,0,0,0,0,200,0,,,0,0,0,0,0,Desinventar,"Several Households In Dandu And Eldanaba Villages Were Affected By Heavy Downpour, Approximately 200hhs Were Reportedly Affected"
949,4/13/2018,Garissa,Flood,Aloley Of Garissa,-0.4532293,39.6460988,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"One Person Has Since Been Confirmed Dead With Others In Danger As Their Houses Are Marooned. In Addition, Most Farms In The Area Have Also Been Submerged."
950,4/15/2018,Tana-River,Flood,"Damaka, Mulungeni, Manani And Gamas",-0.9628511,39.8698303,0,0,0,0,0,0,41,0,,,0,0,0,0,0,Desinventar,"A Total Of 41 Families From Damaka, Mulungeni, Manani And Gama Villages Have Been Evacuated To Safer Grounds By Tana River Rcat"
951,4/15/2018,Kiambu,,Limuru Underpass Along Nairobi- Nakuru Highway,-1.1069305,36.6431267,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Several Vehicles Struck With Passengers Trapped Causing A Tailback In The Busy Highway. The Passengers Have Since Been Evacuated With No Injuries By Kiambu Rcat.
952,4/15/2018,Narok,Flood,Narok,-1.0875428,35.8770642,0,0,0,0,0,0,110,0,,,0,0,1,90,0,Desinventar,A Total Number Of 110 Hhs Have Since Been Affected With 90 Goats And 1 Cow Reportedly Swept Away. The Communities Are Now Camping At Chiefs Camp As The Wait For Water Levels To Reduce.
953,4/15/2018,Meru,,Nduche River Along Maua  Garbatur Road,0,0,0,0,1,0,0,0,,0,,,0,0,0,0,0,Desinventar,"Lorry Heading From Meru To Garbatura Was Swept Away With People On Board While The Driver Tried To Cross-River Nduche, One Person Trying To Escape Was Swept Away"
954,4/15/2018,Nandi,Land Slide,Tinderet (Kaptebeswo),-0.0304408,35.3466253,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,No Casualties Have Been Reported
955,4/15/2018,Nandi,Land Slide,Tinderet (Uson),-0.0304408,35.3466253,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,No Casualties Have Been Reported
956,4/15/2018,Nandi,Land Slide,Tinderet (Kimurenge),-0.0304408,35.3466253,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,No Casualties Have Been Reported
957,4/15/2018,Nandi,Land Slide,Tinderet (Kapchanga),-0.0304408,35.3466253,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,No Casualties Have Been Reported
958,4/16/2018,Mandera,Flood,Hadaburudi In Mandera,3.9356389,41.8551162,0,0,0,0,0,0,4,0,,,0,0,0,0,0,Desinventar,Flash Floods Were Reported At 1425hrs At Hadaburudi Area In Mandera That Swept Away 4 Latrines And 4hh
959,4/16/2018,Kisumu,Flood,Nyando Of Kisumu,-0.0778742,34.7912566,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,The Affected Population Has Since Been Evacuated By Kisumu Krcs To Rae Primary School As They Await Water Levels To Subside.
960,4/16/2018,Garissa,Flood,Bura And Mororos,-1.1,39.95,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Flash Floods At Bura And Mororo Areas Following Heavy Rainfall Experienced. Several Households Marooned Causing Movement Impossible In The Area
961,4/16/2018,Mandera,Flood,Takaba In Mandera West,3.4233267,40.2271243,0,0,0,0,0,0,5,0,,,0,0,0,0,0,Desinventar,"Car Swept Away, Occupants Rescued."
962,4/16/2018,Meru,,Gitimbine,0.0383727,37.6535475,0,0,0,0,0,0,4,0,,,0,0,0,0,0,Desinventar,"At Least 4hhs Were Affected And Several Businesses Marooned With Property Of Unknown Value Destroyed. Krcs Meru Conducted A Rapid Assessment And County Government Unclogged The Drainage Within The Town, Situation Back To Normal As Businessmen Try To Salvage Some Of Their Properties"
963,4/16/2018,Laikipia,,Rikki In Nanyuki,0.0074415,37.0722303,0,0,0,0,0,0,10,0,,,0,0,0,0,0,Desinventar,Approximately 10hhs Were Marooned After River Kirieri Burst Its Bank.
964,4/16/2018,Garissa,Flood,Mansabubu In Garissa,-0.4532293,39.6460988,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,People Have Been Marooned In Their Houses By Floods
965,4/16/2018,Homa Bay,Flood,Karachuonyo In Homabay,-0.5350427,34.4530968,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Floods In Karachuonyo Area In Homabay County Following Heavy Rainfall Experienced In Nyanza Region.
966,4/16/2018,Mandera,Flood,Mandera West Following Outburst Of River Warera Owing To Heavy Rainfall,3.9356389,41.8551162,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Roads Were Rendered Impassable Paralyzing Transport And Livelihood In The Area.
967,4/16/2018,Kisumu,Flood,Muhoroni In Kisumu,-0.1566093,35.1983598,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Flash Floods At Muhoroni Area In Kisumu County. Displaced Populations Camping At Obeyi Primary School
968,4/17/2018,Wajir,,Korondille,1.7488388,40.058633,0,0,0,0,0,0,690,0,,,0,0,0,0,0,Desinventar,"Floods At Korondille Area In Wajir Following Heavy Rainfall Experienced Over The Last 2 Weeks. Assessment Done By Wajir Rcat Ascertained That 690 Hhs Have Been Affected In Lesanyu And Milsidedo Villages. Besides, Approximately 20 Goats Died After Being Struck By Lightning Last Night."
969,4/17/2018,Isiolo,Flood,Basa/Yamicha/Alango In Isiolo North,0.355636,37.5833061,0,0,0,0,0,0,608,0,,,0,0,0,0,0,Desinventar,Roads Rendered Impassable For Over 3 Weeks
970,4/18/2018,Kitui,,River Kanginga In Mwingi Kitui Burst Its Banks,-0.937411,38.0605006,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,River Kanginga In Mwingi Kitui County Burst Its Banks Following Prolonged Heavy Down Fall
971,4/18/2018,Tana-River,Flood,"Mororo, Adele And Madogos",-29.3417952,153.2172087,0,0,0,0,0,0,600,0,,,0,0,0,0,0,Desinventar,"More Than 600 Families Were Rendered Homeless In Mororo, Adele And Madogo Areas. The National Government Plans To Provide Tarpaulins To The Affected People"
972,4/20/2018,Wajir,,Nairobi Wajir Road And Habasein Moyale Road In Wajir South,-1.2920659,36.8219462,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"Flash Floods Was Reported After Heavy Downpour That Paralyzed Transport Cutting Off Nairobi Wajir Road And Habasein Moyale Road In Wajir South, Food Shortage And Fuel Experienced In The Area"
973,4/20/2018,Turkana,Flood,Kainuk Bridge,1.7715206,35.4966974,0,1,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"The Water Levels Have Increased At Kainuk Bridge, Kalemorok And Kawalase."
974,4/20/2018,Turkana,Flood,Kalemorok,3.3122477,35.5657862,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"The Water Levels Have Increased At Kainuk Bridge, Kalemorok And Kawalase."
975,4/20/2018,Turkana,Flood,Kawalase,3.3122477,35.5657862,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"The Water Levels Have Increased At Kainuk Bridge, Kalemorok And Kawalase."
976,4/20/2018,Turkana,Flood,Lodwar And Neighborings,3.1155165,35.6040785,0,0,0,0,0,0,300,0,,,0,0,0,0,0,Desinventar,River Turkwel And Kalawase Broke Its Banks Affecting More Than 300 Families In Lodwar Town And Neighboring Villages
977,4/20/2018,Marsabit,,Qalaliwe In Moyale,3.5210916,39.0546262,0,0,0,0,0,0,20,0,,,0,0,0,0,0,Desinventar,Flash Floods After A River Burst Banks
978,4/20/2018,Keiyo-Marakwet,Land Slide,Mudslide Cheptarit,1.0498237,35.4781926,0,0,0,0,0,0,50,0,,3000000,0,0,0,0,0,Desinventar,"Rivers Cheptarit And Salaba High Water Volumes Triggered A Massive Mudslide That Affected Approximately 50hh. Water Supply To The Centre And Two Schools Were Destroyed With Damages Estimated At Ksh.3 Million. 6hh Were Completely Destroyed And Mango Trees, Banana Plantation, Green Grams, Finger Millet And Maize Farms For At Least 50hh Completely Swept Away."
979,4/21/2018,Nyeri,,Kieni In Nyeri,-0.4213417,36.9509161,0,0,0,0,0,0,43,0,,,0,0,0,0,0,Desinventar,Several Hhs Still Marooned With 43 Others Seeking Refuge At Rimuria Primary School.
980,4/21/2018,Tana-River,Flood,Bilbil,-0.9628511,39.8698303,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,A Middle Aged Man Was Swept Away By Flash Floods
981,4/22/2018,Kajiado,Flood,Loitoktok Kajiado,-2.924797,37.508143,0,0,1,0,0,0,,0,,,0,0,0,0,0,Desinventar,"A Woman Was Carried Away By The Flash Floods In Loitoktok Kajiado County, The Woman Was In Company Of 6 Others Who Were Rescued By Well-Wishers."
982,4/22/2018,Wajir,,Buna In Wajir,2.7921671,39.5019638,0,0,0,0,0,0,100,0,,,0,0,0,0,0,Desinventar,"Hundred Households Have Been Displaced Besides Property Of Unknown Value Damaged. In Addition, Roads Connecting Wajir To Moyale Have Been Washed Away Hindering Humanitarian Assistance."
983,4/22/2018,Turkana,Flood,Rainfall Situation In Turkana,3.1155165,35.6040785,0,0,0,0,0,0,8,0,,,0,0,0,0,0,Desinventar,River Turkwel In Turkana Burst Its Banks Following Heavy Rainfall Experienced In The Area. Approximately 8 Villages Have Been Affected By The Water. Krcs Turkana And The County Government Managed To Rescue 6 Children From The Raging Water.
984,4/22/2018,Kilifi,Flood,Karimani In Magarini,-3.033333,40.066667,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Flash Floods At Karimani Village In Magarini Sub County Kilifi Following Overspill Of Sabaki River At Around 1224hrs. Malindi Krcs Team Has Since Been Activated To Rescue And Conduct Needs Assessment To Several Families Reportedly Marooned.
985,4/22/2018,Meru,,Meru-Nairobi Road Igoji,-0.1833018,37.6738305,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Via Social Media At 1900hrs Captured A Report Of Flash Floods That Was Reported In Meru-Nairobi Road At Igoji Area. The Flood Interfered With Traffic Along The Road For More Than Two Hours Causing Huge Snarl Up.
986,4/23/2018,Nyandarua,,Drowning Kinangop In Nyandarua,-0.1803855,36.5229641,7,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,A Personal Car With 9 People On Board Was Swept Away While Attempting To Cross A Githabai Seasonal River. Two Men On Board Swam To Safety With The 7 Others Recovered Dead.
987,4/23/2018,Makueni,Flood,Sultan Hamud,-2.0168394,37.3693679,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,"The Bridge Near Sultan Hamud Has Since Been Overtopped By Raging Waters Paralyzing Transport At Nairobi-Mombasa Highway. In Addition, Several Families In The Area Marooned Damaging Household Property And Crops."
988,4/23/2018,Isiolo,Flood,Isiolo Oldonyiro,0.355636,37.5833061,0,0,2,0,0,0,,0,,,0,0,0,0,0,Desinventar,Two Teenagers Of 14 And 16 Years Were Swept Away By The Water. Their Bodies Have Not Yet Been Found
989,4/23/2018,Kilifi,Flood,Garashi Ward In Kilifi,-3.116667,39.883333,0,0,0,0,0,0,334,0,,,0,0,0,0,0,Desinventar,The Heavy Down Pour Has Also Dilapidated Roads Linking The Area Hindering Humanitarian Response. Krcs In Partnership With Ministry Of Special Programs Planning Air Evacuation For Marooned Hhs Besides Providing Nfis And Fis To The Affected Population
990,4/23/2018,Makueni,Flood,Nyunzu In Wote,-5.9574641,28.0156811,2,0,2,0,0,0,,0,,,0,0,0,0,0,Desinventar,"Four People Have Died After Being Swept Away By Raging Waters Of A Dam Which Overflowed Yesterday. Two Of Them Have Been Retrieved Dead With 2 Others Missing. Besides, Property Of Unknown Value Has Been Destroyed Following Collapsing And Cracking Of Houses In The Marooned Areas."
991,4/23/2018,Garissa,Flood,Garissa,-0.4532293,39.6460988,0,0,0,0,0,0,1313,0,,,0,0,0,0,0,Desinventar,Assessment Conducted By Garissa Rcat Ascertained 1313 Hhs From 8 Villages Were Affected Following Continued Heavy Rainfall In North Eastern. Krcs In Partnership With County Government Have Since Donated Nfis And Fis To The Affected Population
992,4/23/2018,Kajiado,Flood,Isinya/Kisaju,-1.6431137,36.8727864,0,0,0,0,0,0,35,0,,,0,0,0,0,0,Desinventar,35 Households Integrated With Their Relatives And Neighbors.
993,4/23/2018,Kisumu,Flood,Ahero In Kisumu,-0.1744386,34.9203383,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Rainfall Reported In The Area Has Marooned Several Families. A Boat Is To Be Availed By County Government To Facilitate Evacuation.
994,4/23/2018,Isiolo,Flood,Isiolo,0.355636,37.5833061,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,The Floods Have Since Washed Away Water And Sewerage Pipelines Exposing The Community To Water Borne Diseases. Donation Distribution Of Other Areas Earlier Reported And With Impassable Roads Is Currently Being Done Through Air Drops.
995,3/13/2018,Narok,Flood,Kumi Kumi River Near Majengo In Narok,-1.2860894,36.8425202,1,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,One Person Drowned While Attempting To Cross The River After It Had Swollen.
996,3/13/2018,Narok,Flood,Governor Secondary School Near Mai-Mahiu,-1.0932164,35.8876991,0,2,2,0,0,0,,0,,,0,0,0,0,0,Desinventar,Road Has Been Cut Off At Karima Along Narok- Maimahiu Road
997,3/16/2018,Turkana,Flood,Flash Reported In Turkana.,3.3122477,35.5657862,0,0,0,0,0,0,,0,,,0,0,0,0,0,Desinventar,Heavy Rains Witnessed In The County Resulted Into Flashfloods In Turkana South Motorists Remained Stranded After The Kitale- Eldoret Was Cut Off Following The Bursting Of Seasonal River Kilemorok.
998,3/16/2018,Kitui,,Kasiluni In Mwingi Central,-0.937411,38.0605006,0,2,3,0,0,0,38,0,,,0,0,0,0,0,Desinventar,"A Lorry With Five People On Board Was Swept Away By Flash Floods While Crossing River Enzui, The River Had Burst Its Banks. Search And Rescue Is Ongoing By Kitui Rcat Team And Nps, Two People Were Traced While Three Others Are Still Missing.  Following The Heavy Downpour On 12th March, That Resulted Into Roofs Being Blown Off At Nduumoni Area In Kyangwithya East, Assessment Conducted Indicated That 38hhs Had Been Affected."
999,3/16/2018,Machakos,Flood,Epz Near Lukenya Machakos,-1.4694239,36.9730493,0,0,0,0,0,0,10,0,,,0,0,0,0,0,Desinventar,"Flash Floods That Occurred In Epz Near Lukenya Girls Secondary, More Than 10 Workers Of Ecpo Company Reported To Have Been Marooned And They Sought Refuge On A Roof Due To High Level Of Water. By Morning The Surface Water Had Reduced."
